time,altitude,velocity,acceleration,fuel_mass,pitch_angle,throttle,parachute,downrange,horizontal_velocity
18.1,6010.0,558.77,16.132,505.28,65.09,0.3,0,551.12,157.16
18.15,6037.98,559.57,15.944,503.92,64.95,0.3,0,559.06,158.73
18.2,6066.0,560.36,15.755,502.55,64.81,0.3,0,567.08,160.3
18.25,6094.05,561.14,15.567,501.18,64.67,0.3,0,575.17,161.88
18.3,6122.15,561.91,15.379,499.81,64.53,0.3,0,583.34,163.47
18.35,6150.28,562.67,15.192,498.44,64.39,0.3,0,591.6,165.07
18.4,6178.45,563.42,15.005,497.08,64.25,0.3,0,599.93,166.67
18.45,6206.66,564.16,14.818,495.71,64.11,0.3,0,608.34,168.28
18.5,6234.91,564.89,14.632,494.34,63.97,0.3,0,616.84,169.9
18.55,6263.19,565.61,14.446,492.97,63.83,0.3,0,625.42,171.52
18.6,6291.5,566.32,14.26,491.6,63.68,0.3,0,634.07,173.16
18.65,6319.85,567.03,14.075,490.23,63.54,0.3,0,642.81,174.8
18.7,6348.24,567.72,13.89,488.86,63.4,0.3,0,651.64,176.45
18.75,6376.66,568.41,13.706,487.5,63.26,0.3,0,660.54,178.1
18.8,6405.11,569.08,13.522,486.13,63.12,0.3,0,669.53,179.76
18.85,6433.6,569.75,13.338,484.76,62.97,0.3,0,678.6,181.43
18.9,6462.12,570.41,13.155,483.39,62.83,0.3,0,687.76,183.11
18.95,6490.68,571.06,12.972,482.02,62.69,0.3,0,697.0,184.79
19.0,6519.26,571.7,12.789,480.65,62.55,0.3,0,706.32,186.48
19.05,6547.89,572.59,17.815,479.29,62.4,0.3,0,715.73,188.21
19.1,6576.56,573.47,17.609,477.92,62.26,0.3,0,725.23,189.95
19.15,6605.28,574.34,17.404,476.55,62.12,0.3,0,734.81,191.69
19.2,6634.04,575.2,17.198,475.18,61.97,0.3,0,744.48,193.45
19.25,6662.84,576.05,16.993,473.81,61.83,0.3,0,754.24,195.2
19.3,6691.69,576.89,16.788,472.44,61.69,0.3,0,764.09,196.97
19.35,6720.57,577.72,16.584,471.07,61.54,0.3,0,774.03,198.74
19.4,6749.5,578.53,16.379,469.71,61.4,0.3,0,784.06,200.52
19.45,6778.47,579.34,16.175,468.34,61.25,0.3,0,794.17,202.31
19.5,6807.47,580.14,15.971,466.97,61.11,0.3,0,804.38,204.11
19.55,6836.52,580.93,15.768,465.6,60.96,0.3,0,814.67,205.91
19.6,6865.6,581.71,15.565,464.23,60.82,0.3,0,825.06,207.72
19.65,6894.73,582.48,15.362,462.86,60.67,0.3,0,835.54,209.53
19.7,6923.89,583.23,15.159,461.49,60.53,0.3,0,846.1,211.36
19.75,6953.09,583.98,14.957,460.13,60.38,0.3,0,856.76,213.19
19.8,6982.33,584.72,14.755,458.76,60.23,0.3,0,867.51,215.02
19.85,7011.6,585.45,14.553,457.39,60.09,0.3,0,878.36,216.87
19.9,7040.91,586.16,14.352,456.02,59.94,0.3,0,889.29,218.72
19.95,7070.25,586.87,14.151,454.65,59.8,0.3,0,900.32,220.57
20.0,7099.63,587.57,13.95,453.28,59.65,0.3,0,911.44,222.44
20.05,7129.04,588.26,13.75,451.91,59.5,0.3,0,922.66,224.31
20.1,7158.49,588.94,13.55,450.54,59.35,0.3,0,933.97,226.18
20.15,7187.97,589.6,13.351,449.18,59.21,0.3,0,945.37,228.07
20.2,7217.48,590.26,13.152,447.81,59.06,0.3,0,956.87,229.96
20.25,7247.03,590.91,12.953,446.44,58.91,0.3,0,968.46,231.85
20.3,7276.6,591.55,12.755,445.07,58.76,0.3,0,980.15,233.75
20.35,7306.21,592.17,12.557,443.7,58.62,0.3,0,991.93,235.66
20.4,7335.85,592.79,12.359,442.33,58.47,0.3,0,1003.81,237.58
20.45,7365.52,593.4,12.162,440.96,58.32,0.3,0,1015.79,239.5
20.5,7395.22,594.0,11.965,439.59,58.17,0.3,0,1027.86,241.42
20.55,7424.95,594.59,11.769,438.23,58.02,0.3,0,1040.03,243.36
20.6,7454.71,595.16,11.573,436.86,57.88,0.3,0,1052.29,245.29
20.65,7484.5,595.73,11.377,435.49,57.73,0.3,0,1064.65,247.24
20.7,7514.31,596.29,11.182,434.12,57.58,0.3,0,1077.11,249.19
20.75,7544.17,597.12,16.492,432.75,57.43,0.3,0,1089.67,251.19
20.8,7574.06,597.93,16.271,431.38,57.28,0.3,0,1102.33,253.2
20.85,7604.0,598.73,16.051,430.01,57.13,0.3,0,1115.09,255.22
20.9,7633.98,599.52,15.83,428.64,56.98,0.3,0,1127.95,257.24
20.95,7663.99,600.31,15.61,427.27,56.83,0.3,0,1140.92,259.27
21.0,7694.04,601.07,15.39,425.9,56.68,0.3,0,1153.98,261.3
21.05,7724.14,601.83,15.17,424.54,56.53,0.3,0,1167.15,263.34
21.1,7754.27,602.58,14.951,423.17,56.38,0.3,0,1180.42,265.39
21.15,7784.43,603.32,14.732,421.8,56.23,0.3,0,1193.79,267.44
21.2,7814.63,604.04,14.513,420.43,56.08,0.3,0,1207.27,269.5
21.25,7844.87,604.76,14.294,419.06,55.93,0.3,0,1220.84,271.56
21.3,7875.14,605.46,14.076,417.69,55.78,0.3,0,1234.53,273.63
21.35,7905.45,606.15,13.858,416.32,55.62,0.3,0,1248.31,275.7
21.4,7935.79,606.84,13.64,414.95,55.47,0.3,0,1262.2,277.78
21.45,7966.17,607.51,13.423,413.58,55.32,0.3,0,1276.19,279.87
21.5,7996.58,608.17,13.206,412.21,55.17,0.3,0,1290.29,281.96
21.55,8027.02,608.82,12.99,410.85,55.02,0.3,0,1304.49,284.05
21.6,8057.49,609.46,12.773,409.48,54.86,0.3,0,1318.8,286.16
21.65,8088.0,610.08,12.557,408.11,54.71,0.3,0,1333.21,288.26
21.7,8118.53,610.7,12.342,406.74,54.56,0.3,0,1347.73,290.37
21.75,8149.1,611.31,12.127,405.37,54.41,0.3,0,1362.36,292.49
21.8,8179.69,611.9,11.912,404.0,54.25,0.3,0,1377.09,294.61
21.85,8210.32,612.49,11.697,402.63,54.1,0.3,0,1391.93,296.74
21.9,8240.97,613.06,11.483,401.26,53.95,0.3,0,1406.87,298.87
21.95,8271.65,613.63,11.27,399.89,53.8,0.3,0,1421.92,301.0
22.0,8302.36,614.18,11.057,398.52,53.64,0.3,0,1437.08,303.14
22.05,8333.09,614.72,10.844,397.15,53.49,0.3,0,1452.34,305.29
22.1,8363.86,615.25,10.631,395.78,53.33,0.3,0,1467.71,307.44
22.15,8394.65,615.77,10.419,394.41,53.18,0.3,0,1483.19,309.59
22.2,8425.46,616.28,10.208,393.05,53.03,0.3,0,1498.78,311.75
22.25,8456.3,616.78,9.997,391.68,52.87,0.3,0,1514.47,313.91
22.3,8487.16,617.27,9.786,390.31,52.72,0.3,0,1530.28,316.08
22.35,8518.05,617.75,9.576,388.94,52.56,0.3,0,1546.19,318.25
22.4,8548.98,618.51,15.078,387.57,52.41,0.3,0,1562.22,320.5
22.45,8579.94,619.25,14.84,386.2,52.26,0.3,0,1578.35,322.75
22.5,8610.94,619.98,14.603,384.83,52.1,0.3,0,1594.6,325.01
22.55,8641.97,620.7,14.365,383.46,51.95,0.3,0,1610.97,327.27
22.6,8673.04,621.4,14.128,382.09,51.79,0.3,0,1627.44,329.54
22.65,8704.15,622.1,13.892,380.72,51.63,0.3,0,1644.04,331.82
22.7,8735.29,622.78,13.655,379.35,51.48,0.3,0,1660.74,334.09
22.75,8766.46,623.45,13.419,377.98,51.32,0.3,0,1677.56,336.37
22.8,8797.66,624.11,13.183,376.61,51.17,0.3,0,1694.49,338.66
22.85,8828.9,624.76,12.947,375.24,51.01,0.3,0,1711.54,340.95
22.9,8860.17,625.39,12.712,373.87,50.86,0.3,0,1728.7,343.24
22.95,8891.47,626.02,12.477,372.5,50.7,0.3,0,1745.98,345.54
23.0,8922.8,626.63,12.243,371.14,50.54,0.3,0,1763.37,347.84
23.05,8954.17,627.23,12.008,369.77,50.39,0.3,0,1780.88,350.14
23.1,8985.56,627.82,11.774,368.4,50.23,0.3,0,1798.5,352.45
23.15,9016.98,628.39,11.541,367.03,50.07,0.3,0,1816.24,354.76
23.2,9048.42,628.96,11.307,365.66,49.92,0.3,0,1834.09,357.08
23.25,9079.9,629.51,11.074,364.29,49.76,0.3,0,1852.06,359.4
23.3,9111.4,630.06,10.842,362.92,49.6,0.3,0,1870.15,361.72
23.35,9142.93,630.59,10.61,361.55,49.44,0.3,0,1888.35,364.04
23.4,9174.49,631.11,10.378,360.18,49.29,0.3,0,1906.67,366.37
23.45,9206.07,631.61,10.146,358.81,49.13,0.3,0,1925.1,368.7
23.5,9237.67,632.11,9.915,357.44,48.97,0.3,0,1943.65,371.03
23.55,9269.3,632.59,9.685,356.07,48.81,0.3,0,1962.32,373.37
23.6,9300.96,633.07,9.454,354.7,48.65,0.3,0,1981.11,375.71
23.65,9332.63,633.53,9.225,353.33,48.5,0.3,0,2000.01,378.05
23.7,9364.33,633.98,8.995,351.96,48.34,0.3,0,2019.03,380.39
23.75,9396.05,634.41,8.766,350.59,48.18,0.3,0,2038.17,382.74
23.8,9427.79,634.84,8.538,349.22,48.02,0.3,0,2057.42,385.09
23.85,9459.56,635.26,8.309,347.85,47.86,0.3,0,2076.79,387.44
23.9,9491.34,635.66,8.082,346.48,47.7,0.3,0,2096.28,389.79
23.95,9523.14,636.05,7.855,345.11,47.54,0.3,0,2115.89,392.15
24.0,9554.98,636.73,13.478,343.74,47.38,0.3,0,2135.62,394.63
24.05,9586.85,637.39,13.223,342.37,47.23,0.3,0,2155.48,397.12
24.1,9618.75,638.04,12.967,341.0,47.07,0.3,0,2175.46,399.61
24.15,9650.68,638.67,12.712,339.63,46.91,0.3,0,2195.56,402.1
24.2,9682.65,639.3,12.457,338.26,46.75,0.3,0,2215.79,404.6
24.25,9714.64,639.91,12.203,336.89,46.59,0.3,0,2236.15,407.09
24.3,9746.67,640.5,11.948,335.52,46.43,0.3,0,2256.63,409.59
24.35,9778.72,641.09,11.694,334.15,46.27,0.3,0,2277.23,412.09
24.4,9810.81,641.66,11.441,332.78,46.11,0.3,0,2297.96,414.6
24.45,9842.92,642.22,11.187,331.41,45.95,0.3,0,2318.82,417.11
24.5,9875.06,642.77,10.934,330.04,45.79,0.3,0,2339.8,419.61
24.55,9907.22,643.3,10.681,328.67,45.62,0.3,0,2360.9,422.12
24.6,9939.41,643.82,10.428,327.3,45.46,0.3,0,2382.14,424.64
24.65,9971.63,644.33,10.176,325.93,45.3,0.3,0,2403.49,427.15
24.7,10003.87,644.83,9.924,324.56,45.14,0.3,0,2424.98,429.66
24.75,10036.14,645.31,9.698,323.19,45.0,0.3,0,2446.59,432.18
24.8,10068.42,645.79,9.653,321.82,45.0,0.3,0,2468.32,434.68
24.85,10100.74,646.27,9.61,320.45,45.0,0.3,0,2490.18,437.18
24.9,10133.08,646.75,9.566,319.08,45.0,0.3,0,2512.16,439.67
24.95,10165.44,647.23,9.522,317.71,45.0,0.3,0,2534.27,442.15
25.0,10197.82,647.7,9.478,316.34,45.0,0.3,0,2556.5,444.62
25.05,10230.23,648.17,9.435,314.97,45.0,0.3,0,2578.85,447.08
25.1,10262.66,648.64,9.392,313.6,45.0,0.3,0,2601.33,449.53
25.15,10295.12,649.11,9.349,312.23,45.0,0.3,0,2623.93,451.97
25.2,10327.6,649.58,9.306,310.86,45.0,0.3,0,2646.65,454.4
25.25,10360.1,650.04,9.263,309.49,45.0,0.3,0,2669.49,456.82
25.3,10392.63,650.5,9.22,308.12,45.0,0.3,0,2692.45,459.23
25.35,10425.17,650.96,9.178,306.75,45.0,0.3,0,2715.53,461.63
25.4,10457.74,651.42,9.135,305.38,45.0,0.3,0,2738.73,464.03
25.45,10490.34,651.87,9.093,304.01,45.0,0.3,0,2762.06,466.41
25.5,10522.95,652.32,9.051,302.64,45.0,0.3,0,2785.49,468.78
25.55,10555.61,653.08,15.154,301.27,45.0,0.3,0,2809.06,471.37
25.6,10588.3,653.84,15.085,299.9,45.0,0.3,0,2832.76,473.94
25.65,10621.03,654.59,15.016,298.53,45.0,0.3,0,2856.58,476.5
25.7,10653.8,655.33,14.947,297.16,45.0,0.3,0,2880.54,479.06
25.75,10686.6,656.08,14.878,295.79,45.0,0.3,0,2904.62,481.61
25.8,10719.44,656.82,14.81,294.42,45.0,0.3,0,2928.83,484.14
25.85,10752.32,657.56,14.741,293.05,45.0,0.3,0,2953.16,486.67
25.9,10785.23,658.29,14.673,291.68,45.0,0.3,0,2977.62,489.19
25.95,10818.18,659.02,14.604,290.31,45.0,0.3,0,3002.2,491.7
26.0,10851.17,659.75,14.536,288.94,45.0,0.3,0,3026.91,494.2
26.05,10884.19,660.47,14.468,287.57,45.0,0.3,0,3051.75,496.7
26.1,10917.25,661.19,14.401,286.2,45.0,0.3,0,3076.71,499.18
26.15,10950.35,661.91,14.333,284.83,45.0,0.3,0,3101.79,501.65
26.2,10983.48,662.62,14.266,283.46,45.0,0.3,0,3127.0,504.11
26.25,11016.65,663.33,14.198,282.09,45.0,0.3,0,3152.32,506.57
26.3,11049.85,664.04,14.131,280.72,45.0,0.3,0,3177.77,509.01
26.35,11083.09,664.74,14.064,279.35,45.0,0.3,0,3203.35,511.44
26.4,11116.36,665.44,13.997,277.98,45.0,0.3,0,3229.04,513.87
26.45,11149.66,666.14,13.931,276.61,45.0,0.3,0,3254.85,516.28
26.5,11183.01,666.83,13.864,275.24,45.0,0.3,0,3280.79,518.69
26.55,11216.38,667.52,13.798,273.87,45.0,0.3,0,3306.84,521.08
26.6,11249.79,668.21,13.731,272.49,45.0,0.3,0,3333.02,523.47
26.65,11283.24,668.89,13.665,271.12,45.0,0.3,0,3359.31,525.84
26.7,11316.71,669.57,13.599,269.75,45.0,0.3,0,3385.72,528.21
26.75,11350.23,670.25,13.534,268.38,45.0,0.3,0,3412.25,530.56
26.8,11383.77,670.92,13.468,267.01,45.0,0.3,0,3438.89,532.9
26.85,11417.35,671.59,13.403,265.64,45.0,0.3,0,3465.65,535.24
26.9,11450.97,672.26,13.337,264.27,45.0,0.3,0,3492.53,537.56
26.95,11484.61,672.92,13.272,262.9,45.0,0.3,0,3519.53,539.88
27.0,11518.29,673.58,13.208,261.53,45.0,0.3,0,3546.63,542.18
27.05,11552.02,674.54,19.259,260.16,45.0,0.3,0,3573.87,544.69
27.1,11585.79,675.5,19.172,258.79,45.0,0.3,0,3601.23,547.19
27.15,11619.62,676.46,19.086,257.42,45.0,0.3,0,3628.71,549.69
27.2,11653.49,677.41,18.999,256.05,45.0,0.3,0,3656.32,552.17
27.25,11687.4,678.35,18.913,254.68,45.0,0.3,0,3684.05,554.65
27.3,11721.37,679.29,18.827,253.31,45.0,0.3,0,3711.91,557.11
27.35,11755.38,680.23,18.741,251.94,45.0,0.3,0,3739.89,559.57
27.4,11789.44,681.16,18.655,250.56,45.0,0.3,0,3767.99,562.01
27.45,11823.54,682.09,18.569,249.19,45.0,0.3,0,3796.21,564.45
27.5,11857.69,683.01,18.483,247.82,45.0,0.3,0,3824.56,566.87
27.55,11891.89,683.93,18.397,246.45,45.0,0.3,0,3853.02,569.29
27.6,11926.13,684.85,18.312,245.08,45.0,0.3,0,3881.6,571.7
27.65,11960.42,685.76,18.226,243.71,45.0,0.3,0,3910.31,574.09
27.7,11994.75,686.67,18.141,242.34,45.0,0.3,0,3939.13,576.48
27.75,12029.13,687.57,18.056,240.97,45.0,0.3,0,3968.08,578.85
27.8,12063.56,688.47,17.971,239.6,45.0,0.3,0,3997.14,581.22
27.85,12098.02,689.36,17.886,238.23,45.0,0.3,0,4026.32,583.57
27.9,12132.54,690.25,17.801,236.86,45.0,0.3,0,4055.61,585.92
27.95,12167.09,691.14,17.716,235.49,45.0,0.3,0,4085.02,588.25
28.0,12201.69,692.02,17.632,234.11,45.0,0.3,0,4114.55,590.58
28.05,12236.34,692.9,17.547,232.74,45.0,0.3,0,4144.2,592.89
28.1,12271.03,693.77,17.463,231.37,45.0,0.3,0,4173.96,595.19
28.15,12305.76,694.64,17.379,230.0,45.0,0.3,0,4203.83,597.48
28.2,12340.53,695.51,17.295,228.63,45.0,0.3,0,4233.82,599.77
28.25,12375.35,696.37,17.211,227.26,45.0,0.3,0,4263.92,602.04
28.3,12410.21,697.22,17.128,225.89,45.0,0.3,0,4294.14,604.3
28.35,12445.12,698.07,17.044,224.52,45.0,0.3,0,4324.46,606.55
28.4,12480.06,698.92,16.961,223.15,45.0,0.3,0,4354.9,608.79
28.45,12515.05,699.77,16.878,221.78,45.0,0.3,0,4385.45,611.02
28.5,12550.1,700.93,23.259,220.4,45.0,0.3,0,4416.13,613.49
28.55,12585.2,702.09,23.157,219.03,45.0,0.3,0,4446.93,615.95
28.6,12620.37,703.24,23.056,217.66,45.0,0.3,0,4477.85,618.41
28.65,12655.58,704.39,22.954,216.29,45.0,0.3,0,4508.89,620.85
28.7,12690.86,705.53,22.853,214.92,45.0,0.3,0,4540.05,623.28
28.75,12726.19,706.67,22.751,213.55,45.0,0.3,0,4571.34,625.7
28.8,12761.58,707.8,22.65,212.18,45.0,0.3,0,4602.74,628.11
28.85,12797.03,708.93,22.548,210.81,45.0,0.3,0,4634.27,630.51
28.9,12832.53,710.05,22.447,209.44,45.0,0.3,0,4665.91,632.91
28.95,12868.09,711.17,22.346,208.06,45.0,0.3,0,4697.68,635.29
29.0,12903.71,712.28,22.244,206.69,45.0,0.3,0,4729.56,637.66
29.05,12939.38,713.39,22.143,205.32,45.0,0.3,0,4761.56,640.02
29.1,12975.1,714.49,22.042,203.95,45.0,0.3,0,4793.68,642.37
29.15,13010.88,715.59,21.941,202.58,45.0,0.3,0,4825.92,644.71
29.2,13046.71,716.68,21.84,201.21,45.0,0.3,0,4858.27,647.04
29.25,13082.6,717.77,21.739,199.84,45.0,0.3,0,4890.74,649.35
29.3,13118.54,718.85,21.638,198.47,45.0,0.3,0,4923.32,651.66
29.35,13154.54,719.92,21.537,197.09,45.0,0.3,0,4956.02,653.96
29.4,13190.59,721.0,21.437,195.72,45.0,0.3,0,4988.83,656.25
29.45,13226.69,722.06,21.336,194.35,45.0,0.3,0,5021.76,658.52
29.5,13262.85,723.12,21.236,192.98,45.0,0.3,0,5054.79,660.79
29.55,13299.06,724.18,21.135,191.61,45.0,0.3,0,5087.95,663.04
29.6,13335.32,725.23,21.035,190.24,45.0,0.3,0,5121.21,665.29
29.65,13371.63,726.28,20.935,188.87,45.0,0.3,0,5154.59,667.52
29.7,13408.0,727.32,20.835,187.49,45.0,0.3,0,5188.07,669.74
29.75,13444.42,728.36,20.735,186.12,45.0,0.3,0,5221.67,671.95
29.8,13480.89,729.39,20.635,184.75,45.0,0.3,0,5255.38,674.15
29.85,13517.41,730.42,20.535,183.38,45.0,0.3,0,5289.2,676.34
29.9,13554.0,731.78,27.293,182.01,45.0,0.3,0,5323.14,678.81
29.95,13590.65,733.14,27.178,180.64,45.0,0.3,0,5357.2,681.26
30.0,13627.38,734.49,27.063,179.27,45.0,0.3,0,5391.38,683.7
30.05,13664.17,735.84,26.948,177.89,45.0,0.3,0,5425.69,686.14
30.1,13701.03,737.18,26.833,176.52,45.0,0.3,0,5460.12,688.56
30.15,13737.96,738.52,26.717,175.15,45.0,0.3,0,5494.67,690.97
30.2,13774.95,739.85,26.602,173.78,45.0,0.3,0,5529.34,693.37
30.25,13812.01,741.17,26.487,172.41,45.0,0.3,0,5564.12,695.77
30.3,13849.13,742.49,26.371,171.04,45.0,0.3,0,5599.03,698.15
30.35,13886.32,743.8,26.256,169.66,45.0,0.3,0,5634.06,700.52
30.4,13923.58,745.11,26.141,168.29,45.0,0.3,0,5669.2,702.88
30.45,13960.9,746.41,26.025,166.92,45.0,0.3,0,5704.46,705.23
30.5,13998.28,747.71,25.91,165.55,45.0,0.3,0,5739.84,707.57
30.55,14035.73,749.0,25.794,164.18,45.0,0.3,0,5775.34,709.89
30.6,14073.25,750.28,25.679,162.81,45.0,0.3,0,5810.95,712.21
30.65,14110.83,751.56,25.563,161.43,45.0,0.3,0,5846.67,714.52
30.7,14148.47,752.83,25.448,160.06,45.0,0.3,0,5882.51,716.81
30.75,14186.17,754.1,25.332,158.69,45.0,0.3,0,5918.47,719.1
30.8,14223.94,755.36,25.217,157.32,45.0,0.3,0,5954.54,721.37
30.85,14261.77,756.61,25.101,155.95,45.0,0.3,0,5990.72,723.63
30.9,14299.66,757.86,24.986,154.58,45.0,0.3,0,6027.01,725.88
30.95,14337.62,759.11,24.87,153.2,45.0,0.3,0,6063.42,728.12
31.0,14375.64,760.35,24.755,151.83,45.0,0.3,0,6099.94,730.35
31.05,14413.72,761.58,24.64,150.46,45.0,0.3,0,6136.56,732.57
31.1,14451.86,762.8,24.524,149.09,45.0,0.3,0,6173.3,734.78
31.15,14490.06,764.02,24.409,147.72,45.0,0.3,0,6210.15,736.97
31.2,14528.32,765.24,24.294,146.34,45.0,0.3,0,6247.11,739.16
31.25,14566.66,766.81,31.494,144.97,45.0,0.3,0,6284.19,741.67
31.3,14605.08,768.38,31.367,143.6,45.0,0.3,0,6321.4,744.16
31.35,14643.58,769.94,31.24,142.23,45.0,0.3,0,6358.73,746.65
31.4,14682.15,771.5,31.112,140.86,45.0,0.3,0,6396.19,749.12
31.45,14720.8,773.05,30.984,139.48,45.0,0.3,0,6433.77,751.58
31.5,14759.53,774.59,30.856,138.11,45.0,0.3,0,6471.47,754.04
31.55,14798.34,776.13,30.728,136.74,45.0,0.3,0,6509.29,756.48
31.6,14837.22,777.66,30.6,135.37,45.0,0.3,0,6547.24,758.91
31.65,14876.18,779.18,30.471,134.0,45.0,0.3,0,6585.31,761.33
31.7,14915.22,780.7,30.343,132.62,45.0,0.3,0,6623.49,763.74
31.75,14954.33,782.21,30.214,131.25,45.0,0.3,0,6661.8,766.14
31.8,14993.51,783.71,30.085,129.88,45.0,0.3,0,6700.23,768.53
31.85,15032.77,785.21,29.956,128.51,45.0,0.3,0,6738.77,770.9
31.9,15072.11,786.7,29.827,127.14,45.0,0.3,0,6777.44,773.27
31.95,15111.52,788.19,29.698,125.76,45.0,0.3,0,6816.22,775.62
32.0,15151.0,789.67,29.569,124.39,45.0,0.3,0,6855.11,777.97
32.05,15190.56,791.14,29.44,123.02,45.0,0.3,0,6894.13,780.3
32.1,15230.19,792.6,29.31,121.65,45.0,0.3,0,6933.26,782.62
32.15,15269.89,794.06,29.181,120.27,45.0,0.3,0,6972.51,784.93
32.2,15309.67,795.51,29.051,118.9,45.0,0.3,0,7011.87,787.23
32.25,15349.51,796.96,28.921,117.53,45.0,0.3,0,7051.34,789.51
32.3,15389.43,798.4,28.791,116.16,45.0,0.3,0,7090.93,791.79
32.35,15429.43,799.83,28.662,114.79,45.0,0.3,0,7130.64,794.05
32.4,15469.49,801.26,28.532,113.41,45.0,0.3,0,7170.45,796.31
32.45,15509.62,802.68,28.402,112.04,45.0,0.3,0,7210.38,798.55
32.5,15549.85,804.5,36.459,110.67,45.0,0.3,0,7250.44,801.17
32.55,15590.16,806.32,36.32,109.3,45.0,0.3,0,7290.63,803.78
32.6,15630.57,808.13,36.182,107.92,45.0,0.3,0,7330.95,806.38
32.65,15671.07,809.93,36.043,106.55,45.0,0.3,0,7371.39,808.97
32.7,15711.65,811.73,35.904,105.18,45.0,0.3,0,7411.97,811.55
32.75,15752.33,813.51,35.765,103.81,45.0,0.3,0,7452.68,814.12
32.8,15793.09,815.3,35.625,102.43,45.0,0.3,0,7493.51,816.68
32.85,15833.95,817.07,35.485,101.06,45.0,0.3,0,7534.47,819.22
32.9,15874.89,818.84,35.344,99.69,45.0,0.3,0,7575.56,821.76
32.95,15915.92,820.6,35.204,98.32,45.0,0.3,0,7616.77,824.28
33.0,15957.04,822.35,35.063,96.94,45.0,0.3,0,7658.11,826.79
33.05,15998.24,824.1,34.922,95.57,45.0,0.3,0,7699.58,829.29
33.1,16039.53,825.83,34.78,94.2,45.0,0.3,0,7741.17,831.78
33.15,16080.91,827.57,34.638,92.83,45.0,0.3,0,7782.88,834.26
33.2,16122.38,829.29,34.496,91.45,45.0,0.3,0,7824.72,836.73
33.25,16163.93,831.01,34.354,90.08,45.0,0.3,0,7866.68,839.18
33.3,16205.56,832.72,34.211,88.71,45.0,0.3,0,7908.76,841.63
33.35,16247.28,834.42,34.069,87.34,45.0,0.3,0,7950.96,844.06
33.4,16289.09,836.12,33.926,85.96,45.0,0.3,0,7993.28,846.48
33.45,16330.98,837.81,33.782,84.59,45.0,0.3,0,8035.73,848.89
33.5,16372.95,839.49,33.639,83.22,45.0,0.3,0,8078.29,851.29
33.55,16415.01,841.17,33.495,81.85,45.0,0.3,0,8120.98,853.67
33.6,16457.15,842.83,33.351,80.47,45.0,0.3,0,8163.78,856.05
33.65,16499.38,844.49,33.207,79.1,45.0,0.3,0,8206.7,858.41
33.7,16541.69,846.15,33.063,77.73,45.0,0.3,0,8249.74,860.76
33.75,16584.1,848.29,42.827,76.35,45.0,0.3,0,8292.92,863.56
33.8,16626.62,850.42,42.681,74.98,45.0,0.3,0,8336.23,866.35
33.85,16669.25,852.55,42.534,73.61,45.0,0.3,0,8379.69,869.13
33.9,16711.98,854.67,42.386,72.24,45.0,0.3,0,8423.28,871.89
33.95,16754.82,856.78,42.238,70.86,45.0,0.3,0,8467.02,874.65
34.0,16797.77,858.88,42.089,69.49,45.0,0.3,0,8510.89,877.39
34.05,16840.81,860.98,41.94,68.12,45.0,0.3,0,8554.89,880.12
34.1,16883.97,863.07,41.79,66.74,45.0,0.3,0,8599.03,882.84
34.15,16927.23,865.15,41.639,65.37,45.0,0.3,0,8643.31,885.55
34.2,16970.59,867.23,41.489,64.0,45.0,0.3,0,8687.72,888.25
34.25,17014.05,869.29,41.337,62.63,45.0,0.3,0,8732.27,890.94
34.3,17057.62,871.35,41.185,61.25,45.0,0.3,0,8776.95,893.62
34.35,17101.29,873.4,41.033,59.88,45.0,0.3,0,8821.77,896.28
34.4,17145.06,875.45,40.88,58.51,45.0,0.3,0,8866.71,898.93
34.45,17188.94,877.49,40.726,57.13,45.0,0.3,0,8911.79,901.58
34.5,17232.91,879.51,40.573,55.76,45.0,0.3,0,8957.0,904.21
34.55,17276.99,881.53,40.418,54.39,45.0,0.3,0,9002.34,906.83
34.6,17321.17,883.55,40.263,53.01,45.0,0.3,0,9047.82,909.43
34.65,17365.44,885.55,40.108,51.64,45.0,0.3,0,9093.42,912.03
34.7,17409.82,887.55,39.952,50.27,45.0,0.3,0,9139.15,914.61
34.75,17454.3,889.54,39.796,48.89,45.0,0.3,0,9185.01,917.18
34.8,17498.87,891.52,39.639,47.52,45.0,0.3,0,9230.99,919.74
34.85,17543.55,893.5,39.482,46.15,45.0,0.3,0,9277.11,922.29
34.9,17588.35,896.07,51.562,44.77,45.0,0.3,0,9323.38,925.36
34.95,17633.29,898.65,51.416,43.4,45.0,0.3,0,9369.8,928.41
35.0,17678.35,901.21,51.269,42.03,45.0,0.3,0,9416.37,931.46
35.05,17723.53,903.77,51.122,40.66,45.0,0.3,0,9463.09,934.49
35.1,17768.85,906.31,50.973,39.28,45.0,0.3,0,9509.97,937.51
35.15,17814.29,908.85,50.824,37.91,45.0,0.3,0,9557.0,940.53
35.2,17859.86,911.39,50.673,36.54,45.0,0.3,0,9604.17,943.53
35.25,17905.56,913.91,50.522,35.16,45.0,0.3,0,9651.5,946.52
35.3,17951.38,916.43,50.37,33.79,45.0,0.3,0,9698.97,949.5
35.35,17997.33,918.94,50.217,32.42,45.0,0.3,0,9746.6,952.47
35.4,18043.4,921.45,50.064,31.04,45.0,0.3,0,9794.37,955.43
35.45,18089.6,923.94,49.909,29.67,45.0,0.3,0,9842.29,958.38
35.5,18135.92,926.43,49.753,28.29,45.0,0.3,0,9890.35,961.31
